filepath,text_asr,text_translated,intent,language,full_audio_path
en-AU~CARD_ISSUES/response_27.wav,my bank card doesn't work and refuses to pay out can you please help me,my bank card doesn't work and refuses to pay out can you please help me,CARD_ISSUES,en-AU,MInDS-14\audio\en-AU~CARD_ISSUES/response_27.wav
en-AU~CARD_ISSUES/response_33.wav,yeah hello my card doesn't seem to be working and I'm trying to find out why my payment was declined can you help me out please thanks,yeah hello my card doesn't seem to be working and I'm trying to find out why my payment was declined can you help me out please thanks,CARD_ISSUES,en-AU,MInDS-14\audio\en-AU~CARD_ISSUES/response_33.wav
en-AU~CARD_ISSUES/response_9.wav,I was trying to make a payment using length of a car and it's not working,I was trying to make a payment using length of a car and it's not working,CARD_ISSUES,en-AU,MInDS-14\audio\en-AU~CARD_ISSUES/response_9.wav
en-AU~BUSINESS_LOAN/CA5402aaafa4ffa4c425aa33ac867b80be_3.wav,I'm calling in regards to a loan for a business,I'm calling in regards to a loan for a business,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/CA5402aaafa4ffa4c425aa33ac867b80be_3.wav
en-AU~BUSINESS_LOAN/response_4.wav,hello I'm calling to follow up on a business loan application that I made I haven't heard anything back since I completed the form online,hello I'm calling to follow up on a business loan application that I made I haven't heard anything back since I completed the form online,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_4.wav
en-AU~BUSINESS_LOAN/response_17.wav,I'm calling about taking out a business loan,I'm calling about taking out a business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_17.wav
en-AU~BUSINESS_LOAN/response_16.wav,I'm kind of to find out about your business loans,I'm kind of to find out about your business loans,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_16.wav
en-AU~BUSINESS_LOAN/response_5.wav,I'm crying crying about my new business then I'm looking to contact to ask for it,I'm crying crying about my new business then I'm looking to contact to ask for it,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_5.wav
en-AU~BUSINESS_LOAN/response_7.wav,I am calling to enquire about my existing business loan as well as options to take out a new loan,I am calling to enquire about my existing business loan as well as options to take out a new loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_7.wav
en-AU~BUSINESS_LOAN/response_28.wav,hey there I'm just calling about establishing a new loans my small business and we're just currently getting off the ground and I was wondering if you could let me a hand in in setting that up or just the application process thanks,hey there I'm just calling about establishing a new loans my small business and we're just currently getting off the ground and I was wondering if you could let me a hand in in setting that up or just the application process thanks,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_28.wav
en-AU~BUSINESS_LOAN/response_29.wav,I would like to take out a new business loan,I would like to take out a new business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_29.wav
en-AU~BUSINESS_LOAN/response_15.wav,hi I'm just calling you at a question with an existing business loan that I have,hi I'm just calling you at a question with an existing business loan that I have,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_15.wav
en-AU~BUSINESS_LOAN/response_6.wav,I'm calling to find out about new business loans,I'm calling to find out about new business loans,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_6.wav
en-AU~BUSINESS_LOAN/response_2.wav,I'm calling about a business loan,I'm calling about a business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_2.wav
en-AU~BUSINESS_LOAN/response_39.wav,I'm just wondering I have a business and I'm looking to take out a new business loan how do I do that what's the first step,I'm just wondering I have a business and I'm looking to take out a new business loan how do I do that what's the first step,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_39.wav
en-AU~BUSINESS_LOAN/response_11.wav,hi there I'm calling about a business loan I was wondering if I could get some information from you please,hi there I'm calling about a business loan I was wondering if I could get some information from you please,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_11.wav
en-AU~BUSINESS_LOAN/response_10.wav,I want a new business loan,I want a new business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_10.wav
en-AU~BUSINESS_LOAN/response_38.wav,I am just calling in regards to any listing on your business loans you may have,I am just calling in regards to any listing on your business loans you may have,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_38.wav
en-AU~BUSINESS_LOAN/response_3.wav,I have a question about an existing loan,I have a question about an existing loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_3.wav
en-AU~BUSINESS_LOAN/response_1.wav,I want to apply for a business loan,I want to apply for a business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_1.wav
en-AU~BUSINESS_LOAN/response_13.wav,crafternoon look I'm actually looking to take out a business loan I was just looking for some information regarding that thank you,crafternoon look I'm actually looking to take out a business loan I was just looking for some information regarding that thank you,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_13.wav
en-AU~BUSINESS_LOAN/response_48.wav,I have a question about an existing loan,I have a question about an existing loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_48.wav
en-AU~BUSINESS_LOAN/response_49.wav,I am calling about a business loan,I am calling about a business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_49.wav
en-AU~BUSINESS_LOAN/CAf1e64304361a167f37a103c99ddb79a9_1.wav,I would like to start a new business loan,I would like to start a new business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/CAf1e64304361a167f37a103c99ddb79a9_1.wav
en-AU~BUSINESS_LOAN/CAe142a3f98818444acd8a85064f934f3f_2.wav,I'm looking for an existing business loan if I can't establish existing business line,I'm looking for an existing business loan if I can't establish existing business line,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/CAe142a3f98818444acd8a85064f934f3f_2.wav
en-AU~BUSINESS_LOAN/response_42.wav,ID like to set up a new business loan,ID like to set up a new business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_42.wav
en-AU~BUSINESS_LOAN/response_43.wav,good morning I'm calling about a business loan and I wondering what the criteria to be eligible for a loan for a business loan would be and how soon after applying that I would receive the funds,good morning I'm calling about a business loan and I wondering what the criteria to be eligible for a loan for a business loan would be and how soon after applying that I would receive the funds,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_43.wav
en-AU~BUSINESS_LOAN/response_47.wav,hi I'm calling to enquire about taking out a brand new business loan so I just like more information about that please,hi I'm calling to enquire about taking out a brand new business loan so I just like more information about that please,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_47.wav
en-AU~BUSINESS_LOAN/response_44.wav,I'm inquiring about a business lawn could I please get in the sisters please,I'm inquiring about a business lawn could I please get in the sisters please,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_44.wav
en-AU~BUSINESS_LOAN/response_50.wav,hi there I'm calling about getting a new business line,hi there I'm calling about getting a new business line,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_50.wav
en-AU~BUSINESS_LOAN/response_45.wav,hi I am calling today I asked about my existing business loan,hi I am calling today I asked about my existing business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_45.wav
en-AU~BUSINESS_LOAN/response_22.wav,hi I'm needing to look to extend the time period for my business loan thank you,hi I'm needing to look to extend the time period for my business loan thank you,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_22.wav
en-AU~BUSINESS_LOAN/response_36.wav,I just want to ask a question about getting a loan for my business,I just want to ask a question about getting a loan for my business,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_36.wav
en-AU~BUSINESS_LOAN/response_37.wav,I'm calling about applying for a business loan,I'm calling about applying for a business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_37.wav
en-AU~BUSINESS_LOAN/response_23.wav,hello I was just wondering if I could please get a new business loan,hello I was just wondering if I could please get a new business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_23.wav
en-AU~BUSINESS_LOAN/response_35.wav,hello ID like to enquire about a new business loan and all the information required trip thank you,hello ID like to enquire about a new business loan and all the information required trip thank you,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_35.wav
en-AU~BUSINESS_LOAN/response_21.wav,yes good morning just want to make an enquiry about taking a new bank loan please,yes good morning just want to make an enquiry about taking a new bank loan please,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_21.wav
en-AU~BUSINESS_LOAN/response_20.wav,hello I have a question about a business loan I would like to discuss with the bank if there are any specific details or someone in particular I can contact please let me know,hello I have a question about a business loan I would like to discuss with the bank if there are any specific details or someone in particular I can contact please let me know,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_20.wav
en-AU~BUSINESS_LOAN/response_34.wav,help playing for a new business loan,help playing for a new business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_34.wav
en-AU~BUSINESS_LOAN/response_18.wav,speak with you about taking out a new loan for my business,speak with you about taking out a new loan for my business,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_18.wav
en-AU~BUSINESS_LOAN/response_30.wav,I'm a small business are and I am ID like to know how I can apply for a new business loan,I'm a small business are and I am ID like to know how I can apply for a new business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_30.wav
en-AU~BUSINESS_LOAN/response_24.wav,new business loan,new business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_24.wav
en-AU~BUSINESS_LOAN/response_31.wav,hi there I have a question about the existing loan,hi there I have a question about the existing loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_31.wav
en-AU~BUSINESS_LOAN/response_19.wav,I'm going about a business loan I was just wondering what the process would be to open a new loan,I'm going about a business loan I was just wondering what the process would be to open a new loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_19.wav
en-AU~BUSINESS_LOAN/response_8.wav,I have a question about a business loan,I have a question about a business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_8.wav
en-AU~BUSINESS_LOAN/response_27.wav,existing line,existing line,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_27.wav
en-AU~BUSINESS_LOAN/response_32.wav,hello I was hoping to get some information about what I need to do to apply for a business loan,hello I was hoping to get some information about what I need to do to apply for a business loan,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_32.wav
en-AU~BUSINESS_LOAN/response_26.wav,hello I would like some information on a business loan please,hello I would like some information on a business loan please,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_26.wav
en-AU~BUSINESS_LOAN/response_9.wav,did you get some information about Ellie,did you get some information about Ellie,BUSINESS_LOAN,en-AU,MInDS-14\audio\en-AU~BUSINESS_LOAN/response_9.wav
en-AU~LATEST_TRANSACTIONS/response_4.wav,oh hi I'm just calling about some recent transactions that are showing up on my statement there's a payment there that I don't recognise can you help me with that please,oh hi I'm just calling about some recent transactions that are showing up on my statement there's a payment there that I don't recognise can you help me with that please,LATEST_TRANSACTIONS,en-AU,MInDS-14\audio\en-AU~LATEST_TRANSACTIONS/response_4.wav
en-AU~LATEST_TRANSACTIONS/response_17.wav,I have a transaction to a company I don't know and I was wondering what I can do about this,I have a transaction to a company I don't know and I was wondering what I can do about this,LATEST_TRANSACTIONS,en-AU,MInDS-14\audio\en-AU~LATEST_TRANSACTIONS/response_17.wav
en-AU~LATEST_TRANSACTIONS/response_16.wav,hello ID like to enquire about my recent transactions could you please check if there's been any payments or transactions that isn't familiar to previous transaction,hello ID like to enquire about my recent transactions could you please check if there's been any payments or transactions that isn't familiar to previous transaction,LATEST_TRANSACTIONS,en-AU,MInDS-14\audio\en-AU~LATEST_TRANSACTIONS/response_16.wav
